OBJECTID,COD_SIG_ESTACIONAMENTO,MORADA,FREGUESIA,LOCALIZACAO,TIPO_ESTACIONAMENTO,MODELO,NUM_SUPORTES,CAPACIDADE,COBERTO,DOMINIALIDADE,ESTACIONAMENTO_ESTADO,DATA_INSTALACAO,x,y
16115,1698,Travessa do Grilo,Beato,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,15/09/2021,-1013813.4286711,4683083.6961320
16116,1699,Travessa do Grilo,Beato,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,15/09/2021,-1013805.2090622,4683123.8562449
16117,1700,Alameda do Beato,Beato,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,03/01/2022,-1013634.3731317,4683604.4082118
16118,1701,"Paço da Rainha, 90",Arroios,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,02/10/2022,-1017181.0626533,4682161.8435101
16119,1702,"Paço da Rainha, 41",Arroios,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,02/10/2022,-1017190.9451736,4682170.4623523
16120,1703,"Rua de Ponta Delgada, 29",Arroios,Via,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,,-1017333.8530399,4683472.1918036
16121,1705,"Rua Gomes Freire, 68",Arroios,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,04/05/2022,-1017466.8870220,4682279.7687290
16122,1706,"Rua dos Heróis de Quionga, 13",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,,-1016655.7107302,4683206.9600020
16123,1707,"Rua Damasceno Monteiro, 113",Arroios,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,03/01/2022,-1016605.1610594,4682044.6152761
16124,1709,"Calçadinha dos Olivais, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,8,16,Não,Privado,Interdito Micromobilidade,22/11/2021,-1013735.4567126,4688720.6209938
16125,1710,"Rua Cidade de Nampula, Escola",Olivais,Passeio,BICICLETA,Sheffield standard,8,16,Não,Privado,Interdito Micromobilidade,24/11/2021,-1015413.8709398,4687949.2735031
16126,1711,"Rua Fernando Namora, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,24/11/2021,-1021235.4460196,4687323.6728146
16127,1712,"Rua Prof. José Sebastião e Silva, Escola",Benfica,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,25/11/2021,-1023483.2465213,4685563.3038407
16128,1713,"Rua Fernando Namora, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,Não,Privado,Interdito Micromobilidade,25/11/2021,-1021174.5672962,4687291.8560158
16129,1715,"Rua Prof. José Sebastião e Silva, Escola",Benfica,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,26/11/2021,-1023505.4937520,4685563.5625092
16130,1716,"Praça de Alvalade, 14",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,04/06/2022,-1017852.0065826,4686361.4099952
16131,1717,Rua Augusto Pina,São Domingos de Benfica,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,05/04/2022,-1022711.6104232,4685867.4912389
16132,1718,"Rua Augusto Pina, 21",São Domingos de Benfica,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,05/04/2022,-1022433.5013790,4685855.5005977
16133,1719,"Rua Maestro Frederico de Freitas, Escola",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,05/04/2022,-1022041.6707316,4685692.3613013
16134,1720,"Rua Saraiva de Carvalho, 35",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,05/05/2022,-1019629.3233534,4681288.2812430
16135,1721,"Rua Saraiva de Carvalho, 1",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,05/05/2022,-1019464.2140751,4681440.4496765
16136,1722,"Passeio do Adamastor, 2.01.01",Parque das Nações,Passeio,BICICLETA,Sheffield standard,4,6,Não,Público,Partilhado com Micromobilidade,05/01/2022,-1012279.2678331,4687158.4637354
16137,1723,Rua da Cintura do Porto de Lisboa,Marvila,Passeio,BICICLETA,Sheffield standard,8,16,Não,Público,Partilhado com Micromobilidade,02/07/2020,-1012604.6748137,4685708.3043939
16138,1724,"Estrada das Oliveiras de Baixo, CML (Oficinas)",Benfica,Passeio,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,,-1023806.5658538,4682619.4586713
16139,1725,Rua Fernão Álvares do Oriente,Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,16/05/2022,-1018034.4987881,4685603.7164284
16140,1726,"Rua Eduardo Costa, Escola",Penha de França,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,05/10/2022,-1015804.1961842,4682597.8279977
16141,1727,Avenida Professor Aníbal de Bettencourt,Alvalade,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,30/03/2022,-1018958.1622289,4685851.9263504
16142,1728,Campus de Benfica do Instituto Politécnico de Lisboa,Benfica,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,30/03/2022,-1023368.5591453,4685416.8761470
16143,1729,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,18/03/2022,-1019371.9456759,4686266.2305480
16144,1730,"Avenida Professor Aníbal de Bettencourt, ISCTE (Edifício I)",Alvalade,Passeio,BICICLETA,Sheffield standard,16,32,Não,Público,Partilhado com Micromobilidade,25/02/2022,-1019032.8461290,4685771.0568602
16145,1731,Avenida da Universidade Técnica,Ajuda,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,22/02/2022,-1023637.3107696,4680798.5447824
16146,1732,Alameda da Universidade,Alvalade,Passeio,BICICLETA,Sheffield standard,8,16,Não,Privado,Interdito Micromobilidade,25/02/2022,-1019438.9923715,4686428.1270508
16147,1733,"Praça Eduardo Mondlane, 7C",Marvila,Passeio,BICICLETA,Sheffield standard,2,4,Sim,Privado,Interdito Micromobilidade,22/02/2022,-1014519.0281182,4685029.0469920
16148,1734,Rua Primeiro de Maio a Alcântara,Alcântara,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,17/03/2022,-1021721.3646035,4679346.0192991
16149,1735,Avenida de Ceuta,Alcântara,Passeio,BICICLETA,Sheffield standard,5,10,Não,Público,Partilhado com Micromobilidade,15/03/2022,-1021473.0047960,4680630.6786272
16150,1736,"Avenida Álvares Cabral, 69",Campo de Ourique,Passeio,BICICLETA,Sheffield standard,2,4,Não,Privado,Interdito Micromobilidade,17/03/2022,-1019494.9278587,4681061.2243843
16151,1737,Tapada da Ajuda,Alcântara,Via,BICICLETA,Sheffield standard,10,20,Sim,Privado,Interdito Micromobilidade,15/03/2022,-1022486.2156568,4680632.0224518
16152,1738,"Campo Grande, 376",Alvalade,Passeio,BICICLETA,Sheffield standard,16,32,Não,Privado,Interdito Micromobilidade,21/03/2022,-1018824.7616774,4686985.9993136
16153,1739,"Avenida Professor Egas Moniz, Escola",Alvalade,Via,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,22/02/2022,-1020032.5636158,4685796.3595309
16154,1740,Rua Almerindo Lessa,Ajuda,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,18/03/2022,-1023875.3771315,4680703.8745924
16155,1741,"Rua José Escada, Escola",Lumiar,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,17/03/2022,-1020979.8452386,4687291.3133225
16156,1742,"Rua Raul Carapinha, Escola",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,8,16,Sim,Privado,Interdito Micromobilidade,17/02/2022,-1020953.3123913,4684657.3349787
16157,1743,"Estrada de Benfica, 628",Benfica,Passeio,BICICLETA,Sheffield standard,2,4,Não,Privado,Interdito Micromobilidade,05/06/2022,-1024192.7889972,4686027.6669985
16158,1744,"Largo do Leão, 9",Arroios,Passeio,BICICLETA,Sheffield standard,2,4,Não,Privado,Interdito Micromobilidade,05/09/2022,-1017125.3507667,4683771.5786381
16159,1745,"Avenida do Rio de Janeiro, 26",Alvalade,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,21/03/2022,-1017219.0691011,4686258.5940159
16160,1746,"Avenida do Rio de Janeiro, 4",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,04/04/2022,-1017162.5026787,4685926.7644083
16161,1747,"Avenida dos Estados Unidos da América, 52",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,19/05/2022,-1017188.9960263,4685870.6073364
16162,1748,"Avenida dos Estados Unidos da América, 82",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,20/05/2022,-1017477.6910654,4685858.4069786
16163,1749,"Avenida dos Estados Unidos da América, 90",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,19/05/2022,-1017604.1414941,4685850.0354128
16164,1750,"Avenida dos Estados Unidos da América, 94",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,16/05/2022,-1017647.6176278,4685890.8875872
16165,1751,"Avenida de Roma, 72",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,16/05/2022,-1017733.7885588,4686055.6082302
16166,1752,"Praça de Alvalade, 4",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,16/05/2022,-1017940.1849926,4686323.0094826
16167,1753,"Avenida de Roma, 97",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,04/06/2022,-1017868.9159835,4686243.0013366
16168,1754,"Avenida dos Estados Unidos da América, 102",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,04/06/2022,-1017743.6254267,4685836.6134510
16169,1755,"Avenida dos Estados Unidos da América, 142",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,04/06/2022,-1018289.4285886,4685722.6131630
16170,1756,"Campo Grande, 28",Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,04/06/2022,-1018325.1283604,4685862.9176134
16171,1757,"Campo Grande, 376",Alvalade,Passeio,BICICLETA,Sheffield standard,6,12,Não,Público,Partilhado com Micromobilidade,17/05/2022,-1018842.9670203,4687157.9495131
16172,1758,"Campo Grande, 376",Alvalade,Passeio,BICICLETA,Sheffield standard,6,12,Não,Público,Partilhado com Micromobilidade,18/03/2022,-1018806.0934988,4687178.6908074
16173,1759,Rua Almerindo Lessa,Ajuda,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,30/03/2022,-1023826.4949959,4680646.7097334
16174,1760,Rua Almerindo Lessa,Ajuda,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,20/05/2022,-1023830.4856624,4680704.8063563
16175,1761,Campus de Benfica do Instituto Politécnico de Lisboa,Benfica,Via,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,16/03/2022,-1023575.0847631,4685349.5456295
16176,1762,Campus de Benfica do Instituto Politécnico de Lisboa,Benfica,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Privado,Interdito Micromobilidade,18/03/2022,-1023642.3672522,4685442.6309714
16177,1763,"Rua Conselheiro Emídio Navarro, ISEL",Marvila,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,17/03/2022,-1014968.4791028,4686930.1061715
16178,1764,"Rua Conselheiro Emídio Navarro, ISEL",Marvila,Passeio,BICICLETA,Sheffield standard,5,10,Sim,Privado,Interdito Micromobilidade,17/02/2022,-1014981.2657888,4686890.1616729
16179,1765,"Rua Conselheiro Emídio Navarro, ISEL",Marvila,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,28/03/2022,-1014875.0264318,4686915.4715829
16180,1766,"Avenida do Rio de Janeiro, 14",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Sim,Privado,Interdito Micromobilidade,25/02/2022,-1017152.7914780,4686085.1573262
16181,1767,Rua Primeiro de Maio a Alcântara,Alcântara,Via,BICICLETA,Sheffield standard,1,2,Sim,Privado,Interdito Micromobilidade,18/02/2022,-1021715.1528746,4679354.6486769
16182,1768,Rua Primeiro de Maio a Alcântara,Alcântara,Via,BICICLETA,Sheffield standard,1,2,Não,Privado,Interdito Micromobilidade,18/02/2022,-1021712.6369581,4679356.7173401
16183,1769,"Avenida Professor Aníbal de Bettencourt, ISCTE (Edifício II)",Alvalade,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,9,18,Não,Privado,Interdito Micromobilidade,13/05/2022,-1018924.5955075,4685904.0790877
16184,1770,"Campo Grande, 400",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,Sim,Privado,Interdito Micromobilidade,13/05/2022,-1019218.8368065,4687323.5463581
16185,1771,Campus de Benfica do Instituto Politécnico de Lisboa,Benfica,Passeio,BICICLETA,Sheffield standard,5,10,Sim,Privado,Interdito Micromobilidade,05/12/2022,-1023375.7795758,4685414.6992045
16186,1772,Tapada da Ajuda,Alcântara,Via,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,05/12/2022,-1022131.4673197,4679831.5996845
16187,1773,Tapada da Ajuda,Alcântara,Passeio,BICICLETA,Sheffield standard,10,20,Sim,Privado,Interdito Micromobilidade,23/02/2022,-1022536.1157605,4679882.2054601
16188,1774,Tapada da Ajuda,Alcântara,Passeio,BICICLETA,Sheffield standard,6,12,Não,Privado,Interdito Micromobilidade,17/02/2022,-1022452.1450544,4680049.7713498
16189,1775,Tapada da Ajuda,Alcântara,Passeio,BICICLETA,Sheffield standard,5,10,Não,Privado,Interdito Micromobilidade,18/02/2022,-1022447.5637082,4679927.4597273
16190,1776,Tapada da Ajuda,Alcântara,Via,BICICLETA,Sheffield standard,6,12,Não,Privado,Interdito Micromobilidade,02/06/2022,-1022439.8281817,4680618.0990158
16191,1777,Tapada da Ajuda,Alcântara,Via,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,16/02/2022,-1022338.1826995,4679835.3109788
16192,1778,Tapada da Ajuda,Alcântara,Passeio,BICICLETA,Sheffield standard,10,20,Não,Privado,Interdito Micromobilidade,02/11/2022,-1022944.7563306,4681054.4488157
16193,1779,Estrada da Pontinha,Carnide,Passeio,BICICLETA,Sheffield standard,8,16,Não,Público,Partilhado com Micromobilidade,04/01/2022,-1023557.5332442,4687767.5262448
16194,1780,Estrada do Alvito,Alcântara,Lugar estacionamento automóvel,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,,-1022540.0541521,4681573.0842350
16195,1781,"Avenida D. João II, 40",Parque das Nações,Via,BICIPARQUE,Desconhecido,0,0,Sim,Privado,Interdito Micromobilidade,,-1012656.0571916,4688445.7086599
16196,1782,"Alameda dos Oceanos, 37 B",Parque das Nações,Passeio,BICICLETA,Sheffield standard,9,18,Não,Público,Partilhado com Micromobilidade,04/01/2022,-1012614.2572866,4687617.1730507
16197,1783,Praça Príncipe Perfeito,Parque das Nações,Passeio,BICICLETA,Grelha,3,12,Não,Público,Partilhado com Micromobilidade,04/01/2022,-1012841.2009525,4687548.6401222
16198,1786,Avenida Infante Dom Henrique,Santa Maria Maior,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,07/03/2022,-1016083.4713645,4680271.1480482
16199,1785,Largo José Saramago,Santa Maria Maior,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,07/08/2022,-1016635.7159026,4680049.8304011
16200,1831,"Avenida Infante Dom Henrique, Armazém B",São Vicente,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,07/08/2022,-1015425.9375792,4680800.1057061
16201,1784,"Calçada da Patriarcal, 11",Santo António,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,23/07/2022,-1018257.2100935,4681171.9549053
16202,1832,"Rua Barata Salgueiro, 19",Santo António,Passeio,HOTSPOT,Sheffield standard,2,9,Não,Público,Partilhado com Micromobilidade,08/12/2022,-1018313.7038970,4681875.6413804
16203,1808,"Rua Prof. Mário Chicó, 2M",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,25/06/2022,-1020583.9071208,4687521.7285809
16204,1975,"Rua Fernando Lopes Graça, 19H",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,13/07/2022,-1020895.5540963,4688686.4738308
16205,1976,"Rua Fernando Lopes Graça, 23A",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,13/07/2022,-1020976.8070206,4688661.2519042
16206,1977,"Alameda Mahatma Gandhi, 2",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,07/11/2022,-1021160.8534297,4688671.9359529
16207,1978,"Alameda Mahatma Gandhi, 12",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,15/07/2022,-1021186.7784495,4688811.7463958
16208,1979,"Rua Prof. Alfredo de Sousa, 8B",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,16/07/2022,-1020963.2543830,4688836.9252758
16209,1980,"Rua Professor Orlando Ribeiro, 6E",Lumiar,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,18/07/2022,-1020807.2710463,4688889.0304779
16210,1981,"Rua Duarte Vidal, 8",Lumiar,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,16/07/2022,-1020825.4359994,4688949.0551080
16211,1982,"Rua Cidade da Beira, 46",Olivais,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,17/07/2022,-1015685.1362271,4688279.1284956
16212,1983,Rua Mem de Sá,Alvalade,Passeio,BICICLETA,Sheffield standard,4,8,Não,Público,Partilhado com Micromobilidade,27/07/2022,-1020657.1786687,4686788.3387348
16213,1984,"Rua Tomás da Fonseca, 36",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,14/07/2022,-1020520.9069633,4686722.5436335
16214,1985,"Rua Tomás da Fonseca, 44",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,18/07/2022,-1020396.6013225,4686714.3776829
16215,1986,"Rua Paul Harris, 9B",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,07/12/2022,-1020407.2672579,4686251.0894206
16216,1987,"Rua Paul Harris, 1D",Alvalade,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,07/12/2022,-1020330.6292121,4686153.2486481
16217,1988,"Avenida Rui Nogueira Simões, 2A",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,07/12/2022,-1020369.1037922,4686145.9406523
16218,1989,"Avenida Rui Nogueira Simões, 12",Alvalade,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,07/12/2022,-1020440.5429497,4686231.8819426
16219,1990,"Avenida Rui Nogueira Simões, 11",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,22/07/2022,-1020470.4065007,4686206.0281075
16220,1991,"Avenida Rui Nogueira Simões, 1A",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,3,6,Não,Público,Partilhado com Micromobilidade,22/07/2022,-1020401.0150447,4686121.4247783
16221,1992,"Rua Melvin Jones, 2D",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,21/07/2022,-1020414.1526540,4686084.5345554
16222,1993,"Rua Melvin Jones, 10B",São Domingos de Benfica,Passeio,BICICLETA,Sheffield standard,2,4,Não,Público,Partilhado com Micromobilidade,21/07/2022,-1020494.8839828,4686183.2970921
